160	3.0888
161	2.73249
162	2.4253
163	3.11828
164	3.42255
165	3.3503
166	3.19407
167	3.29954
168	3.2595
169	2.88135
170	2.64103
171	2.73082
172	2.79848
173	3.84443
174	3.88629
175	3.05079
176	2.82624
177	3.18078
178	2.32302
179	2.64219
180	2.68628
181	3.10314
182	9.96E-01
183	3.86631
184	3.17386
185	3.4696
186	2.47629
187	2.91303
188	3.31464
189	3.17376
190	3.48446
191	2.39874
192	2.9073
193	3.51113
194	3.25472
195	3.2314
196	3.40695
197	3.07729
198	3.1929
199	3.16783
200	3.04118
1	9.50E-01
2	5.34E-01
3	5.21E-01
4	9.76E-01
5	9.36E-01
6	6.64E-01
7	5.20E-01
8	9.45E-01
9	1.05836
10	8.29E-01
11	4.27E-01
12	1.00063
13	1.0042
14	6.76E-01
15	7.24E-01
16	3.79E-01
17	8.55E-01
18	8.16E-01
19	6.81E-01
20	7.30E-01
21	4.66E-01
22	4.75E-01
23	3.94E-01
24	6.44E-01
25	1.41783
26	8.34E-01
27	7.71E-01
28	6.00E-01
29	9.31E-01
30	1.03179
31	5.21E-01
32	5.76E-01
33	7.58E-01
34	-1.20E-02
35	1.51E-01
36	1.24154
37	5.87E-01
38	6.88E-01
39	9.73E-01
40	6.17E-01
41	9.52E-01
42	6.54E-01
43	8.36E-01
44	7.61E-01
45	1.31897
46	6.90E-01
47	9.07E-01
48	1.17308
49	7.85E-01
50	1.08129
51	1.45739
52	1.78349
53	5.08E-01
54	9.36E-01
55	1.13076
56	6.42E-01
57	7.75E-01
58	5.99E-01
59	6.28E-01
60	1.04412
61	4.14E-01
62	1.19133
63	1.51109
64	1.76453
65	1.83201
66	1.22612
67	1.06988
68	6.71E-01
69	5.55E-01
70	9.75E-01
71	7.90E-01
72	9.02E-01
73	7.32E-01
74	1.0601
75	1.34457
76	2.85E-01
77	3.91E-01
78	4.65E-01
79	9.75E-01
80	6.98E-01
81	5.26E-01
82	6.44E-01
83	6.71E-01
84	7.93E-01
85	6.91E-01
86	1.02774
87	3.96E-01
88	5.21E-01
89	8.02E-01
90	6.95E-01
91	1.14746
92	5.84E-01
93	5.03E-01
94	1.073
95	4.89E-01
96	6.23E-01
97	6.52E-01
98	9.25E-01
99	5.63E-01
100	9.46E-01
101	8.64E-01
102	8.19E-01
103	4.68E-01
104	1.20696
105	9.89E-01
106	2.52E-01
107	1.30748
108	1.20417
109	9.71E-01
110	1.02162
111	8.54E-01
112	5.28E-01
113	6.55E-01
114	9.45E-01
115	8.52E-01
116	7.95E-01
117	1.00725
118	3.94E-01
119	4.92E-01
120	5.14E-01
121	4.30E-01
122	4.60E-01
123	2.91E-02
124	1.29284
125	9.65E-01
126	9.87E-01
127	8.84E-01
128	4.50E-01
129	9.80E-01
130	1.03558
131	1.19383
132	6.07E-03
133	1.5062
134	5.36E-01
135	8.15E-01
136	4.08E-01
137	7.29E-01
138	5.44E-01
139	1.06494
140	9.19E-01
141	1.08346
142	8.08E-01
143	7.21E-01
144	7.91E-01
145	7.97E-01
146	1.12917
147	9.49E-01
148	6.10E-01
149	1.00315
150	9.37E-01
151	9.93E-01
152	7.14E-01
153	8.78E-01
154	8.01E-01
155	1.04282
156	8.56E-01
157	9.75E-01
158	9.80E-01
159	8.09E-01
160	6.49E-01
161	1.46944
162	4.81E-01
163	6.37E-01
164	8.58E-01
165	5.85E-01
166	4.99E-01
167	5.50E-01
168	9.50E-01
169	1.0674
170	7.89E-01
171	1.17857
172	1.38812
173	8.22E-01
174	1.22831
175	1.12554
176	9.79E-01
177	7.78E-01
178	7.26E-01
179	4.90E-01
180	1.8001
181	-4.24E-01
182	4.02E-01
183	4.62E-01
184	1.06891
185	8.00E-01
186	2.43E-01
187	9.36E-01
188	7.86E-01
189	5.98E-01
190	7.95E-01
191	1.04866
192	1.22E-01
193	1.4973
194	1.05516
195	8.91E-01
196	1.08431
197	8.95E-01
198	6.51E-01
199	7.35E-01
200	7.12E-01
1	2.85379
2	1.71367
3	7.85E-01
4	9.48E-01
5	9.01E-01
6	3.54E-01
7	1.08933
8	9.71E-01
9	6.88E-01
10	6.38E-01
11	6.86E-01
12	1.08756
13	9.46E-01
14	1.0119
15	3.96E-01
16	7.04E-01
17	1.09031
18	5.21E-01
19	5.08E-01
20	6.53E-01
21	6.98E-01
22	1.38661
23	1.70559
24	9.11E-01
25	7.91E-01
26	2.10078
27	6.16E-01
28	7.13E-01
29	5.08E-01
30	6.07E-01
31	6.84E-01
32	6.07E-01
33	8.61E-01
34	9.56E-01
35	3.11952
36	1.72381
37	7.75E-01
38	5.49E-01
39	3.79E-01
40	6.06E-01
41	1.15792
42	9.65E-01
43	8.60E-01
44	5.43E-01
45	5.81E-01
46	5.97E-01
47	8.83E-01
48	6.12E-01
49	4.53E-01
50	5.61E-01
51	1.83515
52	2.71558
53	1.86329
54	9.55E-01
55	8.19E-01
56	8.56E-01
57	5.14E-01
58	6.15E-01
59	4.59E-01
60	8.13E-01
61	8.80E-01
62	1.57162
63	1.35811
64	1.77924
65	3.2142
66	1.47968
67	7.47E-01
68	8.25E-01
69	7.23E-01
70	9.86E-01
71	4.40E-01
72	8.57E-01
73	8.67E-01
74	8.84E-01
75	6.86E-01
76	6.08E-01
77	1.16049
78	7.06E-01
79	1.20252
80	1.07224
81	6.61E-01
82	5.78E-01
83	6.84E-01
84	4.72E-01
85	5.91E-01
86	9.19E-01
87	1.0548
88	9.31E-01
89	1.10547
90	5.87E-01
91	8.16E-01
92	1.00739
93	9.81E-01
94	7.67E-01
95	6.77E-01
96	4.33E-01
97	6.87E-01
98	8.36E-01
99	8.29E-01
100	9.44E-01
101	6.43E-01
102	5.89E-01
103	7.86E-01
104	6.32E-01
105	1.6026
106	1.15419
107	1.48332
108	8.20E-01
109	9.92E-01
110	6.80E-01
111	7.07E-01
112	6.12E-01
113	7.03E-01
114	5.76E-01
115	4.84E-01
116	4.60E-01
117	7.74E-01
118	2.67997
119	1.33679
120	1.14551
121	1.28857
122	1.58951
123	2.05222
124	3.26272
125	1.34444
126	7.01E-01
127	9.39E-01
128	6.57E-01
129	7.60E-01
130	5.54E-01
131	1.08315
132	2.5578
133	1.17271
134	1.28146
135	5.75E-01
136	9.16E-01
137	1.02713
138	6.81E-01
139	7.32E-01
140	7.60E-01
141	1.41759
142	6.57E-01
143	6.27E-01
144	5.43E-01
145	7.63E-01
146	5.82E-01
147	1.42557
148	5.75E-01
149	7.83E-01
150	7.37E-01
151	7.65E-01
152	5.28E-01
153	1.02315
154	4.02E-01
155	5.06E-01
156	8.85E-01
157	4.29E-01
158	5.03E-01
159	5.32E-01
160	5.03E-01
161	1.31589
162	2.06585
163	7.00E-01
164	7.47E-01
165	6.47E-01
166	6.82E-01
167	8.93E-01
168	5.30E-01
169	3.54E-01
170	9.20E-01
171	1.03411
172	1.47011
173	1.20727
174	8.37E-01
175	8.98E-01
176	1.0101
177	6.62E-01
178	7.73E-01
179	7.09E-01
180	2.06246
181	2.36283
182	2.6266
183	2.18514
184	1.4795
185	9.60E-01
186	1.67397
187	1.14405
188	4.65E-01
189	9.44E-01
190	8.54E-01
191	1.00929
192	1.14416
193	2.24906
194	1.0981
195	6.06E-01
196	1.30693
197	8.47E-01
198	4.65E-01
199	6.72E-01
200	6.40E-01
